cod_tienda,anio,pasillo,rack,venta
MAIPU,2026,017,017-1-02,635529.4117647059
MAIPU,2026,017,017-2-01,311669.7478991597
MAIPU,2026,017,017-2-06,1852890.756302521
MAIPU,2026,017,017-2-08,999759.6638655463
MAIPU,2026,017,017-2-10,817235.2941176471
MAIPU,2026,017,017-2-11,18198.319327731093
MAIPU,2026,018,018-1-07,122477.31092436975
MAIPU,2026,018,018-2-01,41164.705882352944
MAIPU,2026,019,019-2-16,10787.394957983193
MAIPU,2026,028,028-1-01,47571.42857142858
MAIPU,2026,028,028-1-02,161142.85714285716
MAIPU,2026,028,028-1-03,166428.57142857145
MAIPU,2026,029,029-1-01,4792510.084033614
MAIPU,2026,030,030-1-01,156983.19327731093
MAIPU,2026,030,030-1-03,23352.94117647059
MAIPU,2026,030,030-1-04,19235.29411764706
MAIPU,2026,030,030-1-18,1154175.6302521008
MAIPU,2026,031,031-1-01,278243.69747899164
MAIPU,2026,032,032-1-01,424907.5630252101
MAIPU,2026,040,040-1-01,16147.058823529413
MAIPU,2026,040,040-1-04,541600.0
MAIPU,2026,040,040-1-05,1361266.3865546219
MAIPU,2026,040,040-1-06,8594346.218487395
MAIPU,2026,040,040-2-02,379940.3361344538
MAIPU,2026,044,044-1-06,86211.76470588235
MAIPU,2026,044,044-1-09,2847021.848739496
MAIPU,2026,044,044-1-11,290016.80672268907
MAIPU,2026,045,045-2-09,44614.28571428572
MAIPU,2026,045,045-2-10,1024425.2100840337
MAIPU,2026,045,045-2-15,758714.2857142857
MAIPU,2026,045,045-2-16,145789.91596638656
MAIPU,2026,050,050-1-01,3292564.705882353
MAIPU,2026,050,050-1-03,6643885.714285715
MAIPU,2026,051,051-1-01,838890.7563025211
MAIPU,2026,052,052-1-01,1313869.7478991598
MAIPU,2026,052,052-1-02,16179244.537815128
MAIPU,2026,052,052-1-06,28329029.411764707
MAIPU,2026,059,059-2-03,172226.89075630254
MAIPU,2026,060,060-1-01,4149597.478991597
MAIPU,2026,060,060-1-02,430070.5882352941
MAIPU,2026,060,060-1-04,55436.97478991597
MAIPU,2026,061,061-1-01,91150324.3697479
MAIPU,2026,071,071-1-01,4033670.5882352944
MAIPU,2026,071,071-1-05,59312747.89915967
MAIPU,2026,100,100-1-03,142848.73949579833
MAIPU,2026,100,100-2-03,318046.218487395
MAIPU,2026,100,100-2-05,1036.1344537815128
MAIPU,2026,101,101-1-01,42671.42857142857
MAIPU,2026,101,101-1-02,239235.29411764708
MAIPU,2026,101,101-1-03,1191570.5882352942
MAIPU,2026,101,101-2-02,181559.66386554623
MAIPU,2026,101,101-2-03,37008.40336134454
MAIPU,2026,101,101-2-04,111424.36974789917
MAIPU,2026,102,102-1-01,65403.361344537814
MAIPU,2026,102,102-1-02,76774.78991596638
MAIPU,2026,102,102-1-03,23662.18487394958
MAIPU,2026,102,102-1-04,3482.3529411764707
MAIPU,2026,102,102-2-01,14536.134453781513
MAIPU,2026,103,103-1-02,1596647.0588235294
MAIPU,2026,103,103-1-03,5608563.865546219
MAIPU,2026,103,103-2-02,391273.9495798319
MAIPU,2026,103,103-2-03,2916923.529411765
MAIPU,2026,103,103-2-04,288349.5798319328
MAIPU,2026,104,104-1-01,1039095.7983193278
MAIPU,2026,104,104-1-02,230285.7142857143
MAIPU,2026,104,104-1-03,2713110.924369748
MAIPU,2026,104,104-1-04,10935843.697478991
MAIPU,2026,104,104-2-01,11068.067226890758
MAIPU,2026,104,104-2-03,606229.4117647059
MAIPU,2026,105,105-1-01,16680.67226890756
MAIPU,2026,105,105-1-04,1715963.8655462186
MAIPU,2026,105,105-2-02,24092.436974789918
MAIPU,2026,105,105-2-04,328651.2605042017
MAIPU,2026,106,106-1-01,68256.30252100842
MAIPU,2026,106,106-1-02,140563.02521008404
MAIPU,2026,106,106-2-02,114478.99159663866
MAIPU,2026,106,106-2-03,204263.8655462185
MAIPU,2026,106,106-2-04,228470.58823529413
MAIPU,2026,107,107-1-01,6244.53781512605
MAIPU,2026,107,107-1-02,39873.94957983193
MAIPU,2026,107,107-2-03,22575.63025210084
MAIPU,2026,107,107-2-05,2344.5378151260506
MAIPU,2026,108,108-1-02,38817.64705882353
MAIPU,2026,108,108-1-04,15582.352941176472
MAIPU,2026,108,108-2-02,3457288.235294118
MAIPU,2026,108,108-2-03,192781.51260504202
MAIPU,2026,109,109-1-02,48159.66386554622
MAIPU,2026,109,109-1-04,57470.58823529412
MAIPU,2026,109,109-2-01,205315.96638655462
MAIPU,2026,109,109-2-02,23523.529411764706
MAIPU,2026,109,109-2-03,1250600.0
MAIPU,2026,110,110-1-01,175972.26890756303
MAIPU,2026,110,110-1-02,47052.94117647059
MAIPU,2026,110,110-2-01,486290.75630252104
MAIPU,2026,110,110-2-02,567001.680672269
MAIPU,2026,110,110-2-04,1924.3697478991598
MAIPU,2026,112,112-1-01,3791666.386554622
MAIPU,2026,112,112-1-03,20745.378151260506
MAIPU,2026,112,112-1-04,5523.529411764706
MAIPU,2026,112,112-2-01,66003.36134453781
MAIPU,2026,112,112-2-02,1077273.949579832
MAIPU,2026,113,113-1-01,3166902.5210084035
MAIPU,2026,113,113-1-02,452336.13445378153
MAIPU,2026,113,113-1-04,8142.857142857143
MAIPU,2026,113,113-2-01,86058.82352941176
MAIPU,2026,113,113-2-02,2336.1344537815125
MAIPU,2026,113,113-2-03,281160.50420168065
MAIPU,2026,113,113-2-04,138478.99159663866
MAIPU,2026,114,114-1-02,443672.26890756306
MAIPU,2026,114,114-2-02,898859.6638655462
MAIPU,2026,115,115-1-01,6294.117647058823
MAIPU,2026,115,115-1-02,9394.957983193279
MAIPU,2026,115,115-1-03,37123.529411764706
MAIPU,2026,115,115-2-01,12054.621848739496
MAIPU,2026,115,115-2-02,19478.991596638658
MAIPU,2026,115,115-2-03,56432.773109243695
MAIPU,2026,116,116-1-01,7803211.764705882
MAIPU,2026,116,116-1-04,5505215.966386555
MAIPU,2026,116,116-2-01,9647021.00840336
MAIPU,2026,116,116-2-02,3822326.8907563025
MAIPU,2026,116,116-2-04,2112188.2352941176
MAIPU,2026,117,117-1-02,247327.731092437
MAIPU,2026,117,117-1-03,3631201.680672269
MAIPU,2026,117,117-1-04,170403.3613445378
MAIPU,2026,117,117-2-01,3357913.4453781513
MAIPU,2026,117,117-2-03,333924.3697478992
MAIPU,2026,118,118-1-01,7303580.672268908
MAIPU,2026,118,118-1-02,12963524.3697479
MAIPU,2026,118,118-1-03,219586.55462184874
MAIPU,2026,118,118-2-01,716079.8319327731
MAIPU,2026,118,118-2-02,2619772.2689075633
MAIPU,2026,118,118-2-03,54105.882352941175
MAIPU,2026,119,119-1-01,757232.7731092437
MAIPU,2026,119,119-1-02,176795.79831932773
MAIPU,2026,119,119-1-03,1092963.0252100842
MAIPU,2026,119,119-2-01,5470021.848739496
MAIPU,2026,119,119-2-02,1107.563025210084
MAIPU,2026,119,119-2-03,11231.09243697479
MAIPU,2026,120,120-1-02,235714.28571428574
MAIPU,2026,120,120-1-03,169592.43697478992
MAIPU,2026,120,120-2-01,3219613.4453781513
MAIPU,2026,120,120-2-02,49915.966386554624
MAIPU,2026,121,121-1-01,710875.6302521009
MAIPU,2026,121,121-1-02,5100613.445378152
MAIPU,2026,121,121-1-03,771689.0756302521
MAIPU,2026,121,121-2-01,25197.47899159664
MAIPU,2026,122,122-1-01,2018139.4957983196
MAIPU,2026,122,122-1-02,2294699.1596638653
MAIPU,2026,122,122-1-03,344495.79831932776
MAIPU,2026,122,122-2-02,396587.3949579832
MAIPU,2026,122,122-2-03,9722649.579831934
MAIPU,2026,123,123-1-01,4161478.9915966387
MAIPU,2026,123,123-2-01,7145854.62184874
MAIPU,2026,124,124-1-01,2273145.378151261
MAIPU,2026,124,124-2-01,1966830.2521008404
MAIPU,2026,125,125-1-01,1341512.6050420168
MAIPU,2026,152,152-1-01,472250952.10084033
MAIPU,2026,152,152-1-02,11932863.025210084
MAIPU,2026,152,152-1-03,35547292.43697479
MAIPU,2026,152,152-1-04,1699210396.6386554
MAIPU,2026,152,152-1-05,54537.815126050424
MAIPU,2026,152,152-1-06,2721959.663865546
MAIPU,2026,152,152-1-07,56740222.689075634
MAIPU,2026,152,152-1-08,1002283.1932773109
MAIPU,2026,152,152-1-09,491136.13445378153
MAIPU,2026,160,160-1-02,919285.7142857143
MAIPU,2026,170,170-1-01,905.8823529411766
MAIPU,2026,200,200-1-01,1390668.9075630251
MAIPU,2026,200,200-2-03,350.4201680672269
MAIPU,2026,200,200-2-04,237453.78151260506
MAIPU,2026,400,400-1-01,776275.6302521009
MAIPU,2026,801,801-1-01,57086663.02521009
MAPOC,2025,001,001-1-01,66785873.1092437
MAPOC,2025,001,001-1-02,583142.8571428572
MAPOC,2025,001,001-1-03,7396637.815126051
MAPOC,2025,001,001-1-10,1976906.7226890759
MAPOC,2025,001,001-2-01,35454770.5882353
MAPOC,2025,001,001-2-02,26113349.579831935
MAPOC,2025,001,001-2-03,3618679.8319327733
MAPOC,2025,001,001-2-06,2060573.9495798321
MAPOC,2025,001,001-2-08,12016801.68067227
MAPOC,2025,001,001-2-11,8554654.62184874
MAPOC,2025,001,001-2-12,10293921.00840336
MAPOC,2025,001,001-2-13,16882060.50420168
MAPOC,2025,001,001-2-14,23406070.588235296
MAPOC,2025,001,001-2-15,16756270.588235294
MAPOC,2025,001,001-2-16,21118631.092436977
MAPOC,2025,001,001-2-17,16074333.613445379
MAPOC,2025,002,002-1-01,54394459.66386555
MAPOC,2025,002,002-1-02,811834.4537815126
MAPOC,2025,002,002-1-04,81838.65546218488
MAPOC,2025,002,002-1-08,489579.8319327732
MAPOC,2025,002,002-1-11,442907.5630252101
MAPOC,2025,002,002-1-13,70315.12605042016
MAPOC,2025,002,002-2-01,27337554.62184874
MAPOC,2025,002,002-2-02,8973.10924369748
MAPOC,2025,002,002-2-06,3226716.8067226894
MAPOC,2025,002,002-2-07,163179.83193277312
MAPOC,2025,002,002-2-10,25750.420168067227
MAPOC,2025,002,002-2-11,519917.64705882355
MAPOC,2025,003,003-1-01,14477031.93277311
MAPOC,2025,003,003-1-06,11305706.722689075
MAPOC,2025,003,003-1-10,142578.99159663866
MAPOC,2025,003,003-1-12,10201.680672268909
MAPOC,2025,003,003-1-13,379246.218487395
MAPOC,2025,003,003-2-01,52917758.823529415
MAPOC,2025,003,003-2-02,907305.0420168068
MAPOC,2025,003,003-2-03,757677.3109243697
MAPOC,2025,003,003-2-04,630828.5714285715
MAPOC,2025,003,003-2-06,1294086.5546218487
MAPOC,2025,003,003-2-08,227954.62184873954
MAPOC,2025,003,003-2-12,196373.94957983194
MAPOC,2025,004,004-1-01,3964899.159663866
MAPOC,2025,004,004-1-02,8337108.403361345
MAPOC,2025,004,004-1-03,6151888.235294118
MAPOC,2025,004,004-1-04,11509704.201680673
MAPOC,2025,004,004-1-05,92428.57142857143
MAPOC,2025,004,004-1-06,2675868.9075630256
MAPOC,2025,004,004-1-07,21682900.840336137
MAPOC,2025,004,004-1-08,37411923.52941176
MAPOC,2025,004,004-1-09,5011631.092436975
MAPOC,2025,004,004-1-10,21182757.14285714
MAPOC,2025,004,004-1-11,40942927.73109244
MAPOC,2025,004,004-2-01,11237936.974789916
MAPOC,2025,004,004-2-02,5832125.210084034
MAPOC,2025,004,004-2-03,1794968.067226891
MAPOC,2025,004,004-2-04,350936.97478991596
MAPOC,2025,004,004-2-05,5717190.756302522
MAPOC,2025,004,004-2-06,509986.55462184874
MAPOC,2025,004,004-2-07,459947.0588235294
MAPOC,2025,004,004-2-08,6736341.176470589
MAPOC,2025,004,004-2-11,2059055.462184874
MAPOC,2025,005,005-1-01,9528580.672268908
MAPOC,2025,005,005-1-02,10219079.831932774
MAPOC,2025,005,005-1-03,2059922.6890756304
MAPOC,2025,005,005-1-04,8568731.93277311
MAPOC,2025,005,005-2-01,790436.974789916
MAPOC,2025,005,005-2-04,5575989.075630252
MAPOC,2025,005,005-2-06,1505783.193277311
MAPOC,2025,006,006-1-01,17408339.49579832
MAPOC,2025,006,006-1-02,30792296.638655465
MAPOC,2025,006,006-1-03,11413485.714285715
MAPOC,2025,006,006-1-04,33394844.537815128
MAPOC,2025,006,006-1-06,595388.2352941176
MAPOC,2025,006,006-2-01,12179733.613445379
MAPOC,2025,006,006-2-02,20550578.151260506
MAPOC,2025,006,006-2-03,5969445.37815126
MAPOC,2025,006,006-2-04,2590480.6722689075
MAPOC,2025,007,007-1-01,37083730.25210084
MAPOC,2025,007,007-1-02,3850473.1092436975
MAPOC,2025,007,007-1-03,6278833.613445379
MAPOC,2025,007,007-1-04,6188005.042016807
MAPOC,2025,007,007-1-05,275566.38655462186
MAPOC,2025,007,007-2-01,19453755.462184876
MAPOC,2025,007,007-2-02,31722117.647058826
MAPOC,2025,007,007-2-03,32462247.899159666
MAPOC,2025,007,007-2-04,21955800.0
MAPOC,2025,008,008-1-01,9320756.302521009
MAPOC,2025,008,008-1-02,16465678.99159664
MAPOC,2025,008,008-1-03,11272516.80672269
MAPOC,2025,008,008-1-04,8796403.361344539
MAPOC,2025,008,008-2-01,4862652.100840337
MAPOC,2025,008,008-2-02,5758195.798319328
MAPOC,2025,008,008-2-03,8644329.411764706
MAPOC,2025,008,008-2-04,3687628.571428572
MAPOC,2025,009,009-1-01,55074715.96638656
MAPOC,2025,009,009-1-02,25088771.42857143
MAPOC,2025,009,009-1-03,27095102.521008406
MAPOC,2025,009,009-1-04,20410968.907563027
MAPOC,2025,009,009-1-05,323236.97478991596
MAPOC,2025,009,009-2-01,13239378.99159664
MAPOC,2025,009,009-2-02,9000672.268907564
MAPOC,2025,009,009-2-03,5595323.529411765
MAPOC,2025,009,009-2-04,3503478.1512605045
MAPOC,2025,010,010-1-01,5605488.235294118
MAPOC,2025,010,010-1-02,9709128.571428573
MAPOC,2025,010,010-1-03,19464010.084033616
MAPOC,2025,010,010-1-04,3103713.4453781513
MAPOC,2025,010,010-1-06,17405.88235294118
MAPOC,2025,010,010-1-09,6980557.983193277
MAPOC,2025,010,010-2-01,4651486.554621849
MAPOC,2025,010,010-2-02,29087218.48739496
MAPOC,2025,010,010-2-03,26882659.663865548
MAPOC,2025,010,010-2-04,6663972.268907563
MAPOC,2025,011,011-1-01,17294478.99159664
MAPOC,2025,011,011-1-02,22938300.0
MAPOC,2025,011,011-1-03,8781503.361344539
MAPOC,2025,011,011-1-04,5784757.142857143
MAPOC,2025,011,011-1-11,369563.02521008404
MAPOC,2025,011,011-2-01,19095985.714285716
MAPOC,2025,011,011-2-02,4315816.806722689
MAPOC,2025,011,011-2-03,7653392.43697479
MAPOC,2025,011,011-2-04,8444842.857142858
MAPOC,2025,011,011-2-05,5326622.689075631
MAPOC,2025,012,012-1-01,13093225.210084034
MAPOC,2025,012,012-1-02,13165526.050420169
MAPOC,2025,012,012-1-03,7841209.243697479
MAPOC,2025,012,012-1-04,7612456.302521009
MAPOC,2025,012,012-1-05,785926.8907563025
MAPOC,2025,012,012-2-01,449968.06722689077
MAPOC,2025,012,012-2-02,4039200.0000000005
MAPOC,2025,012,012-2-03,4725368.907563025
MAPOC,2025,012,012-2-04,8179488.2352941185
MAPOC,2025,013,013-1-01,23658981.512605045
MAPOC,2025,013,013-1-02,36703633.61344538
MAPOC,2025,013,013-1-03,27353175.630252104
MAPOC,2025,013,013-1-04,13869495.798319329
MAPOC,2025,013,013-1-05,3559145.378151261
MAPOC,2025,013,013-2-01,5149748.739495799
MAPOC,2025,013,013-2-02,5750092.43697479
MAPOC,2025,013,013-2-03,3555988.2352941176
MAPOC,2025,013,013-2-04,5944704.201680672
MAPOC,2025,014,014-1-01,31887563.86554622
MAPOC,2025,014,014-1-02,45552342.85714286
MAPOC,2025,014,014-2-01,51610061.34453782
MAPOC,2025,014,014-2-02,58207024.36974791
MAPOC,2025,014,014-2-03,52726872.26890757
MAPOC,2025,014,014-2-04,30057288.23529412
MAPOC,2025,014,014-2-08,114186.55462184874
MAPOC,2025,015,015-1-01,45118579.831932776
MAPOC,2025,015,015-1-02,42803429.41176471
MAPOC,2025,015,015-1-05,384.87394957983196
MAPOC,2025,015,015-2-01,17985153.781512607
MAPOC,2025,015,015-2-02,5547652.941176471
MAPOC,2025,015,015-2-03,45597081.51260504
MAPOC,2025,016,016-1-01,30945219.327731095
MAPOC,2025,016,016-1-02,38017509.24369748
MAPOC,2025,016,016-1-03,19863555.462184876
MAPOC,2025,016,016-1-04,42528809.24369748
MAPOC,2025,016,016-2-01,19493192.43697479
MAPOC,2025,016,016-2-02,35739107.563025214
MAPOC,2025,017,017-1-02,147203.3613445378
MAPOC,2025,017,017-1-13,1307.563025210084
MAPOC,2025,017,017-2-01,111444969.74789916
MAPOC,2025,017,017-2-02,63386857.14285715
MAPOC,2025,017,017-2-03,32012518.48739496
MAPOC,2025,017,017-2-04,26083223.529411767
MAPOC,2025,018,018-1-01,25562405.88235294
MAPOC,2025,018,018-1-02,22323883.19327731
MAPOC,2025,018,018-1-03,7548825.210084034
MAPOC,2025,018,018-1-04,5930890.756302522
MAPOC,2025,019,019-1-01,6343916.806722689
MAPOC,2025,019,019-1-02,969218.487394958
MAPOC,2025,019,019-1-03,25008555.462184876
MAPOC,2025,019,019-1-04,6662478.991596639
MAPOC,2025,019,019-1-05,1404305.8823529412
MAPOC,2025,019,019-1-06,2838668.907563025
MAPOC,2025,019,019-1-07,1446731.9327731093
MAPOC,2025,019,019-2-01,21008172.268907566
MAPOC,2025,019,019-2-02,14671537.81512605
MAPOC,2025,019,019-2-03,17635626.8907563
MAPOC,2025,019,019-2-04,26327511.764705885
MAPOC,2025,019,019-2-05,240483.19327731093
MAPOC,2025,020,020-1-01,10906342.857142858
MAPOC,2025,020,020-1-02,3355469.74789916
MAPOC,2025,020,020-1-03,3684887.3949579834
MAPOC,2025,020,020-1-04,2326794.9579831935
MAPOC,2025,020,020-1-08,215636.13445378153
MAPOC,2025,020,020-1-11,442757.9831932774
MAPOC,2025,020,020-2-01,26021677.31092437
MAPOC,2025,020,020-2-02,73886051.2605042
MAPOC,2025,020,020-2-03,12702149.579831934
MAPOC,2025,021,021-1-01,51246805.04201681
MAPOC,2025,021,021-1-02,48251636.13445378
MAPOC,2025,021,021-1-03,34569582.35294118
MAPOC,2025,021,021-2-01,5504985.714285715
MAPOC,2025,021,021-2-02,17368245.37815126
MAPOC,2025,021,021-2-03,14268534.453781513
MAPOC,2025,021,021-2-04,4891810.924369748
MAPOC,2025,021,021-2-05,2831273.949579832
MAPOC,2025,022,022-1-01,5874815.12605042
MAPOC,2025,022,022-1-02,4388487.394957984
MAPOC,2025,022,022-1-03,13632714.285714287
MAPOC,2025,022,022-1-04,20154.621848739498
MAPOC,2025,022,022-2-01,1307815.9663865548
MAPOC,2025,022,022-2-02,8804117.647058824
MAPOC,2025,022,022-2-03,29973658.82352941
MAPOC,2025,023,023-1-01,2276180.6722689075
MAPOC,2025,023,023-1-02,32161025.210084036
MAPOC,2025,023,023-1-03,2538125.2100840337
MAPOC,2025,023,023-1-04,176380.67226890757
MAPOC,2025,023,023-2-01,35560452.941176474
MAPOC,2025,023,023-2-02,22055819.327731095
MAPOC,2025,023,023-2-03,22358.823529411766
MAPOC,2025,023,023-2-04,13941263.865546219
MAPOC,2025,023,023-2-05,3317544.537815126
MAPOC,2025,024,024-1-01,39411042.85714286
MAPOC,2025,024,024-1-02,15465582.352941178
MAPOC,2025,024,024-1-03,9064247.899159664
MAPOC,2025,024,024-2-01,32263970.588235296
MAPOC,2025,024,024-2-02,6784131.9327731095
MAPOC,2025,024,024-2-03,16053226.050420169
MAPOC,2025,025,025-1-01,9671183.19327731
MAPOC,2025,025,025-1-02,8103019.327731092
MAPOC,2025,025,025-1-03,63214657.98319328
MAPOC,2025,025,025-1-04,2349612.605042017
MAPOC,2025,025,025-2-01,27065288.23529412
MAPOC,2025,025,025-2-02,65933079.831932776
MAPOC,2025,025,025-2-03,20591793.277310926
MAPOC,2025,026,026-1-01,337434046.2184874
MAPOC,2025,026,026-1-02,32337116.80672269
MAPOC,2025,026,026-1-03,60159961.34453782
MAPOC,2025,026,026-1-04,36278738.65546219
MAPOC,2025,026,026-1-05,21734545.37815126
MAPOC,2025,026,026-1-08,5617437.81512605
MAPOC,2025,026,026-2-01,66667129.41176471
MAPOC,2025,027,027-1-01,16918608.403361347
MAPOC,2025,027,027-1-02,1271161.344537815
MAPOC,2025,027,027-1-03,582663.8655462186
MAPOC,2025,027,027-1-04,1804837.8151260505
MAPOC,2025,027,027-1-05,294193.2773109244
MAPOC,2025,027,027-1-06,272639.49579831935
MAPOC,2025,027,027-1-07,567988.2352941176
MAPOC,2025,027,027-1-08,1163698.3193277312
MAPOC,2025,027,027-2-02,1100740.3361344538
MAPOC,2025,027,027-2-04,32369.747899159665
MAPOC,2025,028,028-1-01,149139.49579831935
MAPOC,2025,028,028-1-03,314267.2268907563
MAPOC,2025,028,028-1-04,43694.117647058825
MAPOC,2025,028,028-1-08,172824.36974789918
MAPOC,2025,028,028-2-01,21489863.025210086
MAPOC,2025,028,028-2-02,16409526.890756303
MAPOC,2025,028,028-2-03,26558564.705882356
MAPOC,2025,028,028-2-04,14863226.890756303
MAPOC,2025,028,028-2-05,15412694.957983194
MAPOC,2025,028,028-2-06,11492573.109243698
MAPOC,2025,028,028-2-07,10298979.831932774
MAPOC,2025,028,028-2-08,6974641.176470589
MAPOC,2025,028,028-2-09,9796927.731092438
MAPOC,2025,028,028-2-10,5931549.579831933
MAPOC,2025,028,028-2-11,6431571.428571429
MAPOC,2025,028,028-2-12,3445644.537815126
MAPOC,2025,028,028-2-13,16765058.823529413
MAPOC,2025,028,028-2-14,8047759.663865547
MAPOC,2025,028,028-2-15,7282839.49579832
MAPOC,2025,028,028-2-16,2900278.9915966387
MAPOC,2025,028,028-2-17,6923536.134453782
MAPOC,2025,029,029-2-01,19943026.05042017
MAPOC,2025,029,029-2-02,15421493.277310925
MAPOC,2025,029,029-2-03,13789359.663865548
MAPOC,2025,029,029-2-04,21647768.907563027
MAPOC,2025,029,029-2-05,26923119.327731095
MAPOC,2025,029,029-2-06,13211212.605042018
MAPOC,2025,035,035-1-01,962294.1176470588
MAPOC,2025,035,035-2-01,14811499.159663867
MAPOC,2025,035,035-2-04,446747.8991596639
MAPOC,2025,035,035-2-05,90672.26890756303
MAPOC,2025,035,035-2-06,148598.3193277311
MAPOC,2025,036,036-1-06,884673.9495798319
MAPOC,2025,036,036-2-09,2066924.3697478992
MAPOC,2025,036,036-2-10,17411.764705882353
MAPOC,2025,036,036-2-19,70485766.38655463
MAPOC,2025,037,037-1-06,12332742.016806724
MAPOC,2025,037,037-1-07,18236406.722689077
MAPOC,2025,038,038-1-08,32957450.42016807
MAPOC,2025,038,038-2-01,57565642.85714286
MAPOC,2025,038,038-2-03,50860736.97478992
MAPOC,2025,038,038-2-04,46100780.67226891
MAPOC,2025,038,038-2-08,34865.5462184874
MAPOC,2025,038,038-2-09,3183340.336134454
MAPOC,2025,038,038-2-10,17046209.24369748
MAPOC,2025,038,038-2-12,11011257.983193278
MAPOC,2025,039,039-1-03,1573958.8235294118
MAPOC,2025,039,039-1-06,9086404.201680673
MAPOC,2025,039,039-1-07,10602002.521008404
MAPOC,2025,039,039-1-09,244537.81512605044
MAPOC,2025,039,039-1-10,1286671.4285714286
MAPOC,2025,039,039-1-12,12564489.915966388
MAPOC,2025,039,039-1-14,1933592.43697479
MAPOC,2025,039,039-2-09,21387168.907563027
MAPOC,2025,040,040-1-01,1464976.4705882354
MAPOC,2025,040,040-1-05,7885232.773109244
MAPOC,2025,040,040-1-07,19288771.42857143
MAPOC,2025,040,040-1-09,9846343.697478993
MAPOC,2025,040,040-1-11,95781.51260504202
MAPOC,2025,040,040-2-06,47065049.579831935
MAPOC,2025,040,040-2-09,67469.74789915967
MAPOC,2025,040,040-2-11,1849498.3193277312
MAPOC,2025,040,040-2-12,812531.9327731093
MAPOC,2025,040,040-2-13,742873.1092436975
MAPOC,2025,041,041-1-01,82018584.03361346
MAPOC,2025,041,041-1-10,7548800.0
MAPOC,2025,041,041-1-12,5665115.966386555
MAPOC,2025,042,042-1-06,1965414.285714286
MAPOC,2025,042,042-2-01,4240217.647058823
MAPOC,2025,042,042-2-04,23653751.260504205
MAPOC,2025,042,042-2-06,1293819.3277310925
MAPOC,2025,042,042-2-07,1400285.7142857143
MAPOC,2025,042,042-2-08,9935115.966386555
MAPOC,2025,042,042-2-09,23172111.76470588
MAPOC,2025,042,042-2-10,11668314.285714285
MAPOC,2025,042,042-2-11,201470.58823529413
MAPOC,2025,042,042-2-12,148369.74789915967
MAPOC,2025,043,043-2-02,1210562.1848739497
MAPOC,2025,043,043-2-04,49364.705882352944
MAPOC,2025,043,043-2-06,1348380.6722689075
MAPOC,2025,043,043-2-08,5046932.773109244
MAPOC,2025,044,044-1-02,129747.89915966387
MAPOC,2025,044,044-2-02,19034972.268907562
MAPOC,2025,044,044-2-03,116440.33613445378
MAPOC,2025,044,044-2-04,58884.03361344538
MAPOC,2025,044,044-2-06,2057193.2773109244
MAPOC,2025,044,044-2-07,7307990.756302521
MAPOC,2025,044,044-2-09,3666761.3445378155
MAPOC,2025,044,044-2-16,32968359.663865548
MAPOC,2025,044,044-2-17,4586746.218487395
MAPOC,2025,045,045-2-02,13970907.56302521
MAPOC,2025,045,045-2-03,40862322.689075634
MAPOC,2025,045,045-2-04,32012515.12605042
MAPOC,2025,045,045-2-05,30122538.655462187
